case_id,panel_id,geometry_model,variant_id,curve_id,solver_model,mode_family,p,q,sample_index,b_over_A4,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4,xi3,xi5,eta2,eta4
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,47,0.8267782426778244,2.4668248179291759e-05,6.1670620448229397e-06,0,1,313945.11795133894,345469.98501598602,9413210.3217856456,-0.22845162776473218,3.5617826218552613e-06,3.5617826218552613e-06,1.4252496323504864e-07,4.1509414603623814e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,48,0.84330543933054414,2.5161363464252299e-05,6.2903408660630747e-06,0,1,309140.25721471163,341427.43462354236,9413516.8358090203,-0.19592013523151577,3.4960108146606613e-06,3.4960108146606613e-06,1.4252094373746216e-07,4.0550666332988941e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,49,0.85983263598326376,2.5654478749212835e-05,6.4136196873032088e-06,0,1,304462.25078760169,337444.21329118847,9413812.9230703283,-0.16449426855112986,3.4362538112098807e-06,3.4362538112098807e-06,1.4251702983234426e-07,3.9678116978884062e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,50,0.87635983263598338,2.6147594034173372e-05,6.536898508543343e-06,0,1,299907.93099079933,333522.25718391244,9414098.8812894896,-0.13414253153847333,3.3817382473117302e-06,3.3817382473117302e-06,1.4251322131067706e-07,3.8880889863218748e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,51,0.89288702928870312,2.6640709319133915e-05,6.6601773297834788e-06,0,1,295473.97079487628,329662.95825058233,9414375.0231411774,-0.10483183325454631,3.3318179350281032e-06,3.3318179350281032e-06,1.4250951738896406e-07,3.8149856236704697e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,52,0.90941422594142274,2.7133824604094452e-05,6.783456151023613e-06,0,1,291156.94896916731,325867.25247514702,9414641.6700071767,-0.076528151292567667,3.2859486659039366e-06,3.2859486659039366e-06,1.4250591682603953e-07,3.7477298070869187e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,53,0.92594142259414247,2.7626939889054992e-05,6.906734972263748e-06,0,1,286953.40018469974,322135.69410152308,9414899.1471237987,-0.049197047099356468,3.2436687950725466e-06,3.2436687950725466e-06,1.425024180195767e-07,3.685664599513214e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,54,0.94246861924686209,2.8120055174015528e-05,7.0300137935038821e-06,0,1,282859.85344391409,318468.51818699867,9415147.7798299976,-0.022804064536744908,3.2045841121092462e-06,3.2045841121092462e-06,1.4249901908581926e-07,3.6282273542758475e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,55,0.95899581589958172,2.8613170458976065e-05,7.1532926147440162e-06,1,1,278872.86141207052,314865.69341742859,9415387.8906862289,0.0026849639376906259,3.1683559309290177e-06,3.1683559309290177e-06,1.4249571792542867e-07,3.5749334079605799e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,56,0.97552301255230145,2.9106285743936608e-05,7.2765714359841521e-06,1,1,274989.02263274387,311326.96677121811,9415619.7972834893,0.027303684324914805,3.1346916250840327e-06,3.1346916250840327e-06,1.4249251227782043e-07,3.5253630431611345e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,57,0.99205020920502107,2.9599401028897145e-05,7.3998502572242862e-06,1,1,271204.99816091964,307851.9013446318,9415843.8106000517,0.051085046265680466,3.1033370406449996e-06,3.1033370406449996e-06,1.424893997659474e-07,3.479150980999826e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,58,1.0085774058577408,3.0092516313857685e-05,7.5231290784644212e-06,1,1,267517.52380834287,304439.90842112992,9416060.2337931264,0.074061174389875362,3.0740703649819725e-06,3.0740703649819725e-06,1.4248637793314109e-07,3.4359778487077866e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,59,1.0251046025104604,3.0585631598818221e-05,7.6464078997045554e-06,1,1,263923.41893759009,301090.27468702174,9416269.3613357004,0.096263276313634058,3.0466971348467966e-06,3.0466971348467966e-06,1.4248344427334615e-07,3.3955632023699182e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,60,1.04163179916318,3.1078746883778758e-05,7.7696867209446895e-06,1,1,260419.59253832354,297802.18534728116,9416471.4784269817,0.11772157969416125,3.0210461436000506e-06,3.0210461436000506e-06,1.4248059625585647e-07,3.3576597839712778e-06
SG-006j,SG-006j,rectangular,default,E_x_3_1,exact,E_x,3,1,61,1.0581589958158997,3.1571862168739295e-05,7.8929655421848237e-06,1,1,257003.04716796539,294574.74376476154,9416666.8606193438,0.13846529228223811,2.9969660637229347e-06,2.9969660637229347e-06,1.4247783134546631e-07,3.3220487652952811e-06
