case_id,panel_id,geometry_model,variant_id,curve_id,solver_model,mode_family,p,q,sample_index,b_over_A4,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4,xi3,xi5,eta2,eta4
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,0,0.34999999999999998,1.5652475842498526e-07,1.5652475842498526e-07,0,0,7120083.0631879102,11098668.420679698,nan,nan,nan,nan,nan,nan
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,1,0.39620253164556962,1.7718715872340103e-07,1.7718715872340103e-07,0,0,6801571.4840248842,10343620.763463892,nan,nan,nan,nan,nan,nan
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,2,0.44240506329113921,1.9784955902181679e-07,1.9784955902181679e-07,0,0,6510336.4620446712,9684761.8391181398,nan,nan,nan,nan,nan,nan
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,3,0.4886075949367088,2.1851195932023256e-07,2.1851195932023256e-07,0,0,6243018.0203224989,9104811.5052914862,nan,nan,nan,nan,nan,nan
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,4,0.53481012658227844,2.3917435961864833e-07,2.3917435961864833e-07,0,0,5996786.2672262276,8590394.8920482825,nan,nan,nan,nan,nan,nan
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,5,0.58101265822784809,2.5983675991706412e-07,2.5983675991706412e-07,0,0,5769240.827139888,8130998.1720272209,nan,nan,nan,nan,nan,nan
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,6,0.62721518987341773,2.8049916021547991e-07,2.8049916021547991e-07,0,0,5558332.3305002656,7718242.3815242825,nan,nan,nan,nan,nan,nan
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,7,0.67341772151898727,3.0116156051389566e-07,3.0116156051389566e-07,0,0,5362300.5172163267,7345367.7353850221,nan,nan,nan,nan,nan,nan
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,8,0.71962025316455691,3.2182396081231145e-07,3.2182396081231145e-07,0,1,5179624.991737322,7006860.5322720129,3591911.7522655232,-0.53855426191876232,2.107271828082161e-07,2.107271828082161e-07,1.9923343509978373e-06,1.9923343509978373e-06
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,9,0.76582278481012656,3.4248636111072724e-07,3.4248636111072724e-07,0,1,5008985.7121688807,6698178.6783419475,4344065.3929352397,-0.41759553126537208,2.0303539323452523e-07,2.0303539323452523e-07,4.7232780600243456e-07,4.7232780600243456e-07
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,10,0.81202531645569609,3.6314876140914293e-07,3.6314876140914293e-07,0,1,4849231.040259093,6415546.7006658781,4914484.5568550881,-0.31057494347187081,1.9674909501730296e-07,1.9674909501730296e-07,3.494542534755753e-07,3.494542534755753e-07
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,11,0.85822784810126573,3.8381116170755873e-07,3.8381116170755873e-07,0,1,4699351.7164227413,6155800.5563811529,5371094.1683437638,-0.21540407512114229,1.9151566108271914e-07,1.9151566108271914e-07,2.9547363005636064e-07,2.9547363005636064e-07
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,12,0.90443037974683538,4.0447356200597452e-07,4.0447356200597452e-07,0,1,4558459.5163254384,5916268.6741633937,5748447.740298178,-0.13037536095586719,1.8709256009359143e-07,1.8709256009359143e-07,2.640205984501068e-07,2.640205984501068e-07
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,13,0.95063291139240502,4.2513596230439031e-07,4.2513596230439031e-07,0,1,4425769.6351156225,5694679.7286575688,6067093.6645736201,-0.054081034278405486,1.833070916897884e-07,1.833070916897884e-07,2.4311805562225169e-07,2.4311805562225169e-07
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,14,0.99683544303797456,4.4579836260280605e-07,4.4579836260280605e-07,1,1,4300586.0612447821,5489090.3920749081,6340448.3916567201,0.014648372387145819,1.8003271475977641e-07,1.8003271475977641e-07,2.281113724023249e-07,2.281113724023249e-07
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,15,1.0430379746835441,4.6646076290122179e-07,4.6646076290122179e-07,1,1,4182289.3642313583,5297828.1903564865,6577834.88308316,0.076791206430319378,1.7717446195642304e-07,1.7717446195642304e-07,2.1677220316860117e-07,2.1677220316860117e-07
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,16,1.089240506329114,4.8712316319963764e-07,4.8712316319963764e-07,1,1,4070326.4440071606,5119445.9038201421,6786026.5168122835,0.13317126027455881,1.7465959445208847e-07,1.7465959445208847e-07,2.078858514163758e-07,2.078858514163758e-07
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,17,1.1354430379746834,5.0778556349805333e-07,5.0778556349805333e-07,1,1,3964201.8838395015,4952684.8799376739,6970111.5854772627,0.18448637938602799,1.7243141278911445e-07,1.7243141278911445e-07,2.0072822012072536e-07,2.0072822012072536e-07
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,18,1.1816455696202532,5.2844796379646923e-07,5.2844796379646923e-07,1,1,3863470.6215984882,4796445.290220255,7134013.3826460959,0.23133104176204136,1.7044503993836284e-07,1.7044503993836284e-07,1.9483838355993306e-07,1.9483838355993306e-07
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,19,1.2278481012658227,5.4911036409488492e-07,5.4911036409488492e-07,1,1,3767731.7106843125,4649761.8446737118,7280820.8434162587,0.27421432510655858,1.6866447648908083e-07,1.6866447648908083e-07,1.8990779383183567e-07,1.8990779383183567e-07
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,20,1.2740506329113923,5.6977276439330071e-07,5.6977276439330071e-07,1,1,3676622.986168588,4511783.8301800648,7413008.1409038501,0.31357431288819104,1.6706049936968337e-07,1.6706049936968337e-07,1.8572150537818597e-07,1.8572150537818597e-07
SG-006e,SG-006e,rectangular,default,E_y_1_1,closed_form,E_y,1,1,21,1.320253164556962,5.904351646917165e-07,5.904351646917165e-07,1,1,3589816.4865425816,4381758.6005258681,7532585.7956925342,0.34978972740196657,1.6560913363260049e-07,1.6560913363260049e-07,1.8212485055316755e-07,1.8212485055316755e-07
