case_id,panel_id,geometry_model,variant_id,curve_id,solver_model,mode_family,p,q,sample_index,b_over_A4,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4,xi3,xi5,eta2,eta4
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,27,0.72075471698113214,nan,1.7115499717645514e-06,1,1,0,1248743.5810163212,9341685.0235209055,0.10905483991464658,nan,nan,1.4465637135161671e-07,2.2889154223706812e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,28,0.74559748427672967,nan,1.7705431863236263e-06,1,1,0,1220132.6167671713,9345464.996847678,0.14941345386581323,nan,nan,1.4454958066311911e-07,1.9554979504905754e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,29,0.77044025157232709,nan,1.829536400882701e-06,1,1,0,1192803.3440864284,9348992.4479668122,0.18709062650412275,nan,nan,1.4445009835213678e-07,1.7475362890923046e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,30,0.79528301886792463,nan,1.8885296154417761e-06,1,1,0,1166671.5254547044,9352289.4074925557,0.22231874323245668,nan,nan,1.4435726805985235e-07,1.6031131564487545e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,31,0.82012578616352205,nan,1.9475228300008509e-06,1,1,0,1141660.1469676043,9355375.5519824103,0.25530554982414522,nan,nan,1.4427050594340493e-07,1.4959672634000908e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,32,0.84496855345911959,nan,2.0065160445599256e-06,1,1,0,1117698.6602793303,9358268.4998141658,0.28623722223576309,nan,nan,1.4418929121494739e-07,1.412827577023895e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,33,0.86981132075471712,nan,2.0655092591190007e-06,1,1,0,1094722.3180457132,9360984.0645189062,0.31528099930479203,nan,nan,1.4411315809772333e-07,1.3461805717287254e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,34,0.89465408805031454,nan,2.1245024736780754e-06,1,1,0,1072671.5896833104,9363536.4724280611,0.34258744804484575,nan,nan,1.4404168896050714e-07,1.2914169854299829e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,35,0.91949685534591208,nan,2.1834956882371501e-06,1,1,0,1051491.6463436587,9365938.5502721388,0.36829241898833853,nan,nan,1.439745084362405e-07,1.2455346905763651e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,36,0.9443396226415095,nan,2.2424889027962248e-06,1,1,0,1031131.9057213381,9368201.8873852063,0.39251873911390101,nan,nan,1.4391127836612295e-07,1.2064852592880981e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,37,0.96918238993710704,nan,2.3014821173553e-06,1,1,0,1011545.6287400569,9370336.9763728958,0.41537768184898105,nan,nan,1.4385169343877049e-07,1.172818042589903e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,38,0.99402515723270446,nan,2.3604753319143747e-06,1,1,0,992689.56134742266,9372353.3354540225,0.43697024707510068,nan,nan,1.4379547741687191e-07,1.1434739732801031e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,39,1.0188679245283019,nan,2.4194685464734494e-06,1,1,0,974523.6156400498,9374259.6151570342,0.45738827869170656,nan,nan,1.4374237986222161e-07,1.1176599845072245e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,40,1.0437106918238994,nan,2.4784617610325245e-06,1,1,0,957010.58537141175,9376063.6916187443,0.47671544287841788,nan,nan,1.4369217328499112e-07,1.0947692924588524e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,41,1.068553459119497,nan,2.5374549755915993e-06,1,1,0,940115.89159357816,9377772.7483756766,0.49502808655194452,nan,nan,1.4364465065532971e-07,1.0743289961360521e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,42,1.0933962264150945,nan,2.5964481901506744e-06,1,1,0,923807.35477362864,9379393.3482432868,0.51239599249727052,nan,nan,1.4359962322540266e-07,1.0559645908301882e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,43,1.118238993710692,nan,2.6554414047097491e-06,1,1,0,908054.99022470531,9380931.4966335986,0.52888304514593132,nan,nan,1.4355691861821995e-07,1.0393753081259211e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,44,1.1430817610062893,nan,2.7144346192688238e-06,1,1,0,892830.82411549578,9382392.6974580158,0.54454781888319359,nan,nan,1.4351637914641449e-07,1.0243165889250789e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,45,1.1679245283018869,nan,2.7734278338278985e-06,1,1,0,878108.72768289654,9383782.0025920998,0.55944409901826175,nan,nan,1.4347786032977667e-07,1.0105873763953127e-06
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,46,1.1927672955974844,nan,2.8324210483869737e-06,1,1,0,863864.26758083736,9385104.0557364784,0.5736213440836645,nan,nan,1.4344122958504635e-07,9.9802073944052804e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,47,1.2176100628930819,nan,2.8914142629460488e-06,1,1,0,850074.57056222251,9386363.1313884147,0.58712509689583026,nan,nan,1.4340636506538677e-07,9.8647684377645537e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,48,1.2424528301886795,nan,2.9504074775051235e-06,1,1,0,836718.20091757306,9387563.1695375312,0.59999735076547767,nan,nan,1.4337315463024918e-07,9.7583760754723451e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,49,1.2672955974842768,nan,3.0094006920641978e-06,1,1,0,823775.04928904388,9388707.8066139165,0.61227687636471684,nan,nan,1.4334149492909832e-07,9.6600258528241953e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,50,1.2921383647798743,nan,3.0683939066232729e-06,1,1,0,811226.23164681892,9389800.4031444881,0.62399951400840981,nan,nan,1.4331129058479634e-07,9.5688576068180807e-07
SG-006k,SG-006k,slab,default,E_y_1_1,closed_form,E_y,1,1,51,1.3169811320754718,nan,3.1273871211823481e-06,1,1,0,799053.99736050284,9390844.0685119703,0.63519843546944943,nan,nan,1.4328245346441099e-07,9.4841302080305415e-07
