case_id,panel_id,geometry_model,variant_id,curve_id,solver_model,mode_family,p,q,sample_index,b_over_A4,a,b,guided,domain_valid,kx,ky,kz,kz_normalized_against_n4,xi3,xi5,eta2,eta4
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,75,2.5394957983193276,6.0304481670474082e-06,6.0304481670474082e-06,1,1,836373.19096480869,906837.33400666225,9343691.2162641212,0.13047284106164009,9.7556952104350817e-07,9.7556952104350817e-07,1.4355364970713004e-07,1.0381368367390473e-06
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,76,2.5726890756302518,6.1092710335591133e-06,6.1092710335591133e-06,1,1,827688.79660743463,896636.90685029235,9345448.7919547632,0.1492404000678377,9.6892900577874518e-07,9.6892900577874518e-07,1.4352644665949465e-07,1.0279962686417739e-06
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,77,2.6058823529411761,6.1880939000708183e-06,6.1880939000708183e-06,1,1,819182.89589750965,886663.40320477204,9347149.6726162769,0.16740592514389388,9.6261989796961066e-07,9.6261989796961066e-07,1.4350016100952495e-07,1.0184694726378887e-06
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,78,2.6390756302521008,6.2669167665825242e-06,6.2669167665825242e-06,1,1,810850.04184076039,876909.3340016884,9348796.2775638569,0.1849949310676928,9.5661855441902407e-07,9.5661855441902407e-07,1.434747518080184e-07,1.0095028617434238e-06
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,79,2.672268907563025,6.3457396330942283e-06,6.3457396330942283e-06,1,1,802685.00684179959,867367.53613187768,9350390.8980780132,0.20203159321314881,9.5090353901855563e-07,9.5090353901855563e-07,1.4345018037371347e-07,1.0010489808882475e-06
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,80,2.7054621848739493,6.4245624996059334e-06,6.4245624996059334e-06,1,1,794682.77176782046,858031.15490222885,9351935.7054717187,0.21853883116255227,9.4545536863690523e-07,9.4545536863690523e-07,1.4342641014367855e-07,9.9306564333976107e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,81,2.738655462184874,6.5033853661176392e-06,6.5033853661176392e-06,1,1,786838.51566000318,848893.62761343503,9353432.7585692052,0.23453838628423229,9.4025629364034704e-07,9.4025629364034704e-07,1.4340340653512907e-07,9.8551521055145152e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,82,2.7718487394957982,6.5822082326293443e-06,6.5822082326293443e-06,1,1,779147.60604831052,839948.66817601374,9354884.010645071,0.25005089376889084,9.352901076203453e-07,9.352901076203453e-07,1.4338113681768285e-07,9.7836398817708393e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,83,2.8050420168067225,6.6610310991410484e-06,6.6610310991410484e-06,1,1,771605.58982879156,831190.25268880639,9356291.3158678617,0.2650959495729866,9.3054198185916199e-07,9.3054198185916199e-07,1.4335956999515916e-07,9.715817167914679e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,84,2.8382352941176467,6.7398539656527535e-06,6.7398539656527535e-06,1,1,764208.18466564198,822612.60591043392,9357656.4352882486,0.27969217267706059,9.2599832083367847e-07,9.2599832083367847e-07,1.4333867669611269e-07,9.6514114029992212e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,85,2.8714285714285714,6.8186768321644593e-06,6.8186768321644593e-06,1,1,756951.2708831405,814210.1885598622,9358981.0424083006,0.29385726303027604,9.216466356804966e-07,9.216466356804966e-07,1.4331842907237029e-07,9.5901763844688895e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,86,2.9046218487394957,6.8974996986761644e-06,6.8974996986761644e-06,1,1,749830.88381520507,805977.6853873909,9360266.7283651028,0.30760805552024356,9.17475433052131e-07,9.17475433052131e-07,1.4329880070490644e-07,9.531889125009148e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,87,2.9378151260504199,6.9763225651878694e-06,6.9763225651878694e-06,1,1,742843.20658271399,797909.99396208697,9361515.0067589805,0.32096057027640351,9.1347411720842796e-07,9.1347411720842796e-07,1.4327976651645576e-07,9.4763471528256889e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,88,2.9710084033613442,7.0551454316995736e-06,7.0551454316995736e-06,1,1,735984.56327094999,790002.21412595944,9362727.3181540016,0.33393005958995448,9.0963290352766211e-07,9.0963290352766211e-07,1.4326130269031479e-07,9.4233661834996862e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,89,3.0042016806722689,7.1339682982112794e-06,7.1339682982112794e-06,1,1,729251.41248153895,782249.63806907332,9363905.0342759639,0.34653105170763338,9.0594274190252463e-07,9.0594274190252463e-07,1.432433865948362e-07,9.3727781046501345e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,90,3.0373949579831931,7.2127911647229845e-06,7.2127911647229845e-06,1,1,722640.34123512171,774647.74098336347,9365049.461930953,0.35877739173578915,9.0239524871884653e-07,9.0239524871884653e-07,1.432259967131623e-07,9.3244292250850619e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,91,3.0705882352941174,7.2916140312346895e-06,7.2916140312346895e-06,1,1,716148.05920269946,767192.17225616053,9366161.8466655463,0.37068227987049779,8.9898264630840526e-07,8.9898264630840526e-07,1.4320911257778532e-07,9.2781787485190886e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,92,3.1037815126050416,7.3704368977463937e-06,7.3704368977463937e-06,1,1,709771.39324516803,759878.74716741522,9367243.3761880212,0.38225830715229137,8.95697708928771e-07,8.95697708928771e-07,1.4319271470955828e-07,9.2338974387165205e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,93,3.1369747899159663,7.4492597642580995e-06,7.4492597642580995e-06,1,1,703507.28224200138,752703.43905732594,9368295.1835682467,0.3935174889268242,8.9253371445859829e-07,8.9253371445859829e-07,1.4317678456081297e-07,9.1914664484256318e-07
SG-006h,SG-006h,rectangular,default,E_x_2_2,closed_form,E_x,2,2,94,3.1701680672268906,7.5280826307698046e-06,7.5280826307698046e-06,1,1,697352.77219137747,745662.37193356745,9369318.3502325118,0.40447129617845556,8.894844011107166e-07,8.894844011107166e-07,1.4316130446227089e-07,9.1507762889632273e-07
