case_id,line_kind,line_id,mode_family,p,q,c_value,sample_index,x,y
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,97,0.045095304509530448,0.59414225941422594
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,98,0.045560204556020452,0.58995815899581594
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,99,0.046025104602510462,0.58577405857740583
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,100,0.046490004649000466,0.58158995815899583
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,101,0.046954904695490469,0.57740585774058584
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,102,0.047419804741980466,0.57322175732217584
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,103,0.047884704788470477,0.56903765690376573
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,104,0.04834960483496048,0.56485355648535562
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,105,0.048814504881450484,0.56066945606694563
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,106,0.049279404927940487,0.55648535564853563
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,107,0.049744304974430491,0.55230125523012563
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,108,0.050209205020920501,0.54811715481171541
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,109,0.050674105067410505,0.54393305439330542
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,110,0.051139005113900508,0.53974895397489542
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,111,0.051603905160390512,0.53556485355648542
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,112,0.052068805206880515,0.53138075313807542
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,113,0.052533705253370526,0.5271966527196652
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,114,0.052998605299860529,0.52301255230125521
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,115,0.053463505346350533,0.51882845188284521
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,116,0.053928405392840537,0.51464435146443521
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,117,0.054393305439330547,0.5104602510460251
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,118,0.054858205485820544,0.50627615062761511
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,119,0.055323105532310547,0.502092050209205
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,120,0.055788005578800551,0.497907949790795
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,121,0.056252905625290554,0.493723849372385
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,122,0.056717805671780565,0.4895397489539749
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,123,0.057182705718270568,0.4853556485355649
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,124,0.057647605764760572,0.4811715481171549
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,125,0.058112505811250575,0.47698744769874479
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,126,0.058577405857740586,0.47280334728033468
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,127,0.059042305904230589,0.46861924686192469
SG-007-NOMOGRAM-001,mode,E_y_3_1,E_y,3,1,nan,128,0.059507205950720593,0.46443514644351469
