case_id,ratio_id,ratio_label,curve_id,curve_label,solver_model,transverse_equation,p,n1_over_n5,index_ratio_squared,a_over_A5,sample_index,c_over_a,c_over_A5,kx_A5_over_pi,sqrt_one_minus_kx_A5_over_pi_squared,normalized_coupling,domain_valid,status
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,69,1.3800000000000001,1.3800000000000001,0.72290555158270742,0.69094686010640605,0.036115681429389382,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,70,1.4000000000000001,1.4000000000000001,0.72290555158270742,0.69094686010640605,0.034581321250805312,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,71,1.4199999999999999,1.4199999999999999,0.72290555158270742,0.69094686010640605,0.033112147746387335,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,72,1.4399999999999999,1.4399999999999999,0.72290555158270742,0.69094686010640605,0.031705391486539877,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,73,1.46,1.46,0.72290555158270742,0.69094686010640605,0.030358400699768296,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,74,1.48,1.48,0.72290555158270742,0.69094686010640605,0.029068636274021682,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,75,1.5,1.5,0.72290555158270742,0.69094686010640605,0.027833666970401998,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,76,1.52,1.52,0.72290555158270742,0.69094686010640605,0.026651164840216443,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,77,1.54,1.54,0.72290555158270742,0.69094686010640605,0.025518900836734779,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,78,1.5600000000000001,1.5600000000000001,0.72290555158270742,0.69094686010640605,0.024434740613379319,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,79,1.5800000000000001,1.5800000000000001,0.72290555158270742,0.69094686010640605,0.023396640500426953,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,80,1.6000000000000001,1.6000000000000001,0.72290555158270742,0.69094686010640605,0.022402643652639682,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,81,1.6200000000000001,1.6200000000000001,0.72290555158270742,0.69094686010640605,0.021450876360561168,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,82,1.6400000000000001,1.6400000000000001,0.72290555158270742,0.69094686010640605,0.020539544518526694,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,83,1.6600000000000001,1.6600000000000001,0.72290555158270742,0.69094686010640605,0.019666930242728007,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,84,1.6799999999999999,1.6799999999999999,0.72290555158270742,0.69094686010640605,0.018831388632958568,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,85,1.7,1.7,0.72290555158270742,0.69094686010640605,0.018031344671934478,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,86,1.72,1.72,0.72290555158270742,0.69094686010640605,0.017265290256346839,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,87,1.74,1.74,0.72290555158270742,0.69094686010640605,0.016531781354048314,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,88,1.76,1.76,0.72290555158270742,0.69094686010640605,0.015829435282015768,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,89,1.78,1.78,0.72290555158270742,0.69094686010640605,0.015156928099957324,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,90,1.8,1.8,0.72290555158270742,0.69094686010640605,0.014512992114651182,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,91,1.8200000000000001,1.8200000000000001,0.72290555158270742,0.69094686010640605,0.013896413490311425,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,92,1.8400000000000001,1.8400000000000001,0.72290555158270742,0.69094686010640605,0.013306029960476619,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,93,1.8600000000000001,1.8600000000000001,0.72290555158270742,0.69094686010640605,0.01274072863710775,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,94,1.8800000000000001,1.8800000000000001,0.72290555158270742,0.69094686010640605,0.012199443912765937,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,95,1.9000000000000001,1.9000000000000001,0.72290555158270742,0.69094686010640605,0.011681155451915087,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,96,1.9199999999999999,1.9199999999999999,0.72290555158270742,0.69094686010640605,0.011184886267563383,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,97,1.9399999999999999,1.9399999999999999,0.72290555158270742,0.69094686010640605,0.010709700879617857,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,98,1.96,1.96,0.72290555158270742,0.69094686010640605,0.010254703551480494,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,99,1.98,1.98,0.72290555158270742,0.69094686010640605,0.0098190366015618175,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,100,2,2,0.72290555158270742,0.69094686010640605,0.0094018787865292625,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,101,2.02,2.02,0.72290555158270742,0.69094686010640605,0.0090024437532424291,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,102,2.04,2.04,0.72290555158270742,0.69094686010640605,0.0086199785564573597,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,103,2.0600000000000001,2.0600000000000001,0.72290555158270742,0.69094686010640605,0.0082537622395055243,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,104,2.0800000000000001,2.0800000000000001,0.72290555158270742,0.69094686010640605,0.0079031044752720415,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,105,2.1000000000000001,2.1000000000000001,0.72290555158270742,0.69094686010640605,0.0075673442649114757,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,106,2.1200000000000001,2.1200000000000001,0.72290555158270742,0.69094686010640605,0.0072458486918480711,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,107,2.1400000000000001,2.1400000000000001,0.72290555158270742,0.69094686010640605,0.0069380117287118799,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,108,2.1600000000000001,2.1600000000000001,0.72290555158270742,0.69094686010640605,0.0066432530949616618,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,109,2.1800000000000002,2.1800000000000002,0.72290555158270742,0.69094686010640605,0.0063610171630412472,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,110,2.2000000000000002,2.2000000000000002,0.72290555158270742,0.69094686010640605,0.0060907719110073711,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,111,2.2200000000000002,2.2200000000000002,0.72290555158270742,0.69094686010640605,0.0058320079196547622,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,112,2.2400000000000002,2.2400000000000002,0.72290555158270742,0.69094686010640605,0.0055842374122478736,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,113,2.2600000000000002,2.2600000000000002,0.72290555158270742,0.69094686010640605,0.0053469933350493186,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,114,2.2800000000000002,2.2800000000000002,0.72290555158270742,0.69094686010640605,0.0051198284769116047,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,115,2.3000000000000003,2.3000000000000003,0.72290555158270742,0.69094686010640605,0.0049023146262727113,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,116,2.3199999999999998,2.3199999999999998,0.72290555158270742,0.69094686010640605,0.0046940417639663654,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,117,2.3399999999999999,2.3399999999999999,0.72290555158270742,0.69094686010640605,0.0044946172903254072,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,118,2.3599999999999999,2.3599999999999999,0.72290555158270742,0.69094686010640605,0.0043036652851214047,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,119,2.3799999999999999,2.3799999999999999,0.72290555158270742,0.69094686010640605,0.0041208257989454244,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,120,2.3999999999999999,2.3999999999999999,0.72290555158270742,0.69094686010640605,0.0039457541746941759,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,121,2.4199999999999999,2.4199999999999999,0.72290555158270742,0.69094686010640605,0.00377812039788259,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,122,2.4399999999999999,2.4399999999999999,0.72290555158270742,0.69094686010640605,0.0036176084745580582,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,123,2.46,2.46,0.72290555158270742,0.69094686010640605,0.003463915835643783,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,124,2.48,2.48,0.72290555158270742,0.69094686010640605,0.0033167527665883107,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,125,2.5,2.5,0.72290555158270742,0.69094686010640605,0.0031758418612462215,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,126,2.52,2.52,0.72290555158270742,0.69094686010640605,0.0030409174989604478,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,127,2.54,2.54,0.72290555158270742,0.69094686010640605,0.002911725343860542,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,128,2.5600000000000001,2.5600000000000001,0.72290555158270742,0.69094686010640605,0.0027880218654330758,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,129,2.5800000000000001,2.5800000000000001,0.72290555158270742,0.69094686010640605,0.0026695738794603936,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,130,2.6000000000000001,2.6000000000000001,0.72290555158270742,0.69094686010640605,0.0025561581084623973,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,131,2.6200000000000001,2.6200000000000001,0.72290555158270742,0.69094686010640605,0.0024475607608128009,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,132,2.6400000000000001,2.6400000000000001,0.72290555158270742,0.69094686010640605,0.0023435771277364433,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,133,2.6600000000000001,2.6600000000000001,0.72290555158270742,0.69094686010640605,0.0022440111974280359,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,134,2.6800000000000002,2.6800000000000002,0.72290555158270742,0.69094686010640605,0.0021486752855648713,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,135,2.7000000000000002,2.7000000000000002,0.72290555158270742,0.69094686010640605,0.0020573896815171055,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,136,2.7200000000000002,2.7200000000000002,0.72290555158270742,0.69094686010640605,0.0019699823095886107,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,137,2.7400000000000002,2.7400000000000002,0.72290555158270742,0.69094686010640605,0.0018862884046499052,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,138,2.7600000000000002,2.7600000000000002,0.72290555158270742,0.69094686010640605,0.0018061502015516665,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,139,2.7800000000000002,2.7800000000000002,0.72290555158270742,0.69094686010640605,0.0017294166377333936,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,140,2.8000000000000003,2.8000000000000003,0.72290555158270742,0.69094686010640605,0.001655943068466623,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,141,2.8199999999999998,2.8199999999999998,0.72290555158270742,0.69094686010640605,0.0015855909941959172,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,142,2.8399999999999999,2.8399999999999999,0.72290555158270742,0.69094686010640605,0.0015182277994636709,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,143,2.8599999999999999,2.8599999999999999,0.72290555158270742,0.69094686010640605,0.0014537265029265735,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,144,2.8799999999999999,2.8799999999999999,0.72290555158270742,0.69094686010640605,0.0013919655179925393,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,145,2.8999999999999999,2.8999999999999999,0.72290555158270742,0.69094686010640605,0.0013328284236268798,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,146,2.9199999999999999,2.9199999999999999,0.72290555158270742,0.69094686010640605,0.0012762037448956654,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,147,2.9399999999999999,2.9399999999999999,0.72290555158270742,0.69094686010640605,0.0012219847428326361,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,148,2.96,2.96,0.72290555158270742,0.69094686010640605,0.0011700692132335187,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,149,2.98,2.98,0.72290555158270742,0.69094686010640605,0.0011203592939984974,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1,1,exact,eq20,1,1.5,0.44444444444444442,1,150,3,3,0.72290555158270742,0.69094686010640605,0.0010727612806596439,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,0,0,0,0.54677837289400233,0.83727737992578499,0.50063592475473551,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,1,0.02,0.029999999999999999,0.54677837289400233,0.83727737992578499,0.46264850894965276,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,2,0.040000000000000001,0.059999999999999998,0.54677837289400233,0.83727737992578499,0.42754351465727941,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,3,0.059999999999999998,0.089999999999999997,0.54677837289400233,0.83727737992578499,0.39510222855898502,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,4,0.080000000000000002,0.12,0.54677837289400233,0.83727737992578499,0.36512253293658647,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,5,0.10000000000000001,0.15000000000000002,0.54677837289400233,0.83727737992578499,0.33741764642597061,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,6,0.12,0.17999999999999999,0.54677837289400233,0.83727737992578499,0.31181496032022393,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,7,0.14000000000000001,0.21000000000000002,0.54677837289400233,0.83727737992578499,0.2881549631721313,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,8,0.16,0.23999999999999999,0.54677837289400233,0.83727737992578499,0.26629024699603854,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,9,0.17999999999999999,0.27000000000000002,0.54677837289400233,0.83727737992578499,0.24608458887745172,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,10,0.20000000000000001,0.30000000000000004,0.54677837289400233,0.83727737992578499,0.22741210226856462,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,11,0.22,0.33000000000000002,0.54677837289400233,0.83727737992578499,0.2101564526820589,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,12,0.23999999999999999,0.35999999999999999,0.54677837289400233,0.83727737992578499,0.1942101328967466,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,13,0.26000000000000001,0.39000000000000001,0.54677837289400233,0.83727737992578499,0.17947379315939474,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,14,0.28000000000000003,0.42000000000000004,0.54677837289400233,0.83727737992578499,0.16585562220971428,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,15,0.29999999999999999,0.44999999999999996,0.54677837289400233,0.83727737992578499,0.15327077527213634,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,16,0.32000000000000001,0.47999999999999998,0.54677837289400233,0.83727737992578499,0.14164084545061498,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,17,0.34000000000000002,0.51000000000000001,0.54677837289400233,0.83727737992578499,0.13089337523310721,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,18,0.35999999999999999,0.54000000000000004,0.54677837289400233,0.83727737992578499,0.12096140506227548,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,19,0.38,0.57000000000000006,0.54677837289400233,0.83727737992578499,0.11178305615988936,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,20,0.40000000000000002,0.60000000000000009,0.54677837289400233,0.83727737992578499,0.10330114500581275,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,21,0.41999999999999998,0.63,0.54677837289400233,0.83727737992578499,0.095462827069681011,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,22,0.44,0.66000000000000003,0.54677837289400233,0.83727737992578499,0.088219267575620972,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,23,0.46000000000000002,0.69000000000000006,0.54677837289400233,0.83727737992578499,0.081525337248793642,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,24,0.47999999999999998,0.71999999999999997,0.54677837289400233,0.83727737992578499,0.075339331148179242,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,25,0.5,0.75,0.54677837289400233,0.83727737992578499,0.069622708833860139,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,26,0.52000000000000002,0.78000000000000003,0.54677837289400233,0.83727737992578499,0.064339854249975154,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,27,0.54000000000000004,0.81000000000000005,0.54677837289400233,0.83727737992578499,0.05945785382735342,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,28,0.56000000000000005,0.84000000000000008,0.54677837289400233,0.83727737992578499,0.054946291423348899,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,29,0.57999999999999996,0.86999999999999988,0.54677837289400233,0.83727737992578499,0.050777058821296704,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,30,0.59999999999999998,0.89999999999999991,0.54677837289400233,0.83727737992578499,0.046924180608953626,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,31,0.62,0.92999999999999994,0.54677837289400233,0.83727737992578499,0.043363652344869504,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,32,0.64000000000000001,0.95999999999999996,0.54677837289400233,0.83727737992578499,0.040073291004423119,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,33,0.66000000000000003,0.98999999999999999,0.54677837289400233,0.83727737992578499,0.037032596773762617,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,34,0.68000000000000005,1.02,0.54677837289400233,0.83727737992578499,0.034222625330590478,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,35,0.70000000000000007,1.05,0.54677837289400233,0.83727737992578499,0.031625869816068429,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,36,0.71999999999999997,1.0800000000000001,0.54677837289400233,0.83727737992578499,0.029226151762496912,1,ok
CP-011-FIG11-001,n1_over_n5=1.5,1.5,a_over_A5=1.5,1.5,exact,eq20,1,1.5,0.44444444444444442,1.5,37,0.73999999999999999,1.1099999999999999,0.54677837289400233,0.83727737992578499,0.027008520297219386,1,ok
