case_id,table_entry_interpretation,row_id,article_panel_id,solver_model,mode_id,mode_family,p,q,cutoff_found,guided_at_search_min,guided_at_search_max,guided_in_search_window,cutoff_status,cutoff_b_normalized,cutoff_a_normalized,cutoff_b_over_A4
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_x_2_1,E_x,2,1,1,0,1,1,found,3.2670537301897999,6.5341074603795999,0.91719763781809138
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_y_2_2,E_y,2,2,1,0,1,1,found,5.6497175766527672,11.299435153305534,1.586110313326321
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_x_2_2,E_x,2,2,1,0,1,1,found,5.6410304473340513,11.282060894668103,1.5836714754165191
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_y_2_3,E_y,2,3,1,0,1,1,found,8.5822881805896749,17.16457636117935,2.4094046490792391
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_x_2_3,E_x,2,3,1,0,1,1,found,8.5727615387737757,17.145523077547551,2.4067301251529449
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_y_2_4,E_y,2,4,1,0,1,1,found,11.786362489461897,23.572724978923794,3.3089213482798083
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_x_2_4,E_x,2,4,1,0,1,1,found,11.777667166143658,23.555334332287316,3.3064802099741066
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_y_3_1,E_y,3,1,1,0,1,1,found,4.7960488279163833,9.5920976558327666,1.3464500492220484
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_x_3_1,E_x,3,1,1,0,1,1,found,4.7952830614149562,9.5905661228299124,1.3462350667686718
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_y_3_2,E_y,3,2,1,0,1,1,found,6.9032602065801623,13.806520413160325,1.9380317795848176
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_x_3_2,E_x,3,2,1,0,1,1,found,6.896146325170994,13.792292650341988,1.9360346176881786
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_y_3_3,E_y,3,3,1,0,1,1,found,9.5832396014034735,19.166479202806947,2.690413274758543
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_x_3_3,E_x,3,3,1,0,1,1,found,9.5732742081582565,19.146548416316513,2.6876155750880479
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_y_3_4,E_y,3,4,1,0,1,1,found,12.594960516244175,25.18992103248835,3.5359283892891979
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_x_3_4,E_x,3,4,1,0,1,1,found,12.584659913927318,25.169319827854636,3.533036582513625
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_y_4_1,E_y,4,1,1,0,1,1,found,6.3847103954851647,12.769420790970329,1.792453316202852
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_x_4_1,E_x,4,1,1,0,1,1,found,6.3853450579941278,12.770690115988256,1.7926314923217981
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_y_4_2,E_y,4,2,1,0,1,1,found,8.2614871397614458,16.522974279522892,2.3193424765051316
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_x_4_2,E_x,4,2,1,0,1,1,found,8.2564828407764423,16.512965681552885,2.3179375619897788
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_y_4_3,E_y,4,3,1,0,1,1,found,10.716470481157302,21.432940962314603,3.0085582371165218
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_x_4_3,E_x,4,3,1,0,1,1,found,10.707439203858378,21.414878407716756,3.0060227825788424
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_y_4_4,E_y,4,4,1,0,1,1,found,13.540778983682394,27.081557967364787,3.8014589057060992
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,exact,E_x_4_4,E_x,4,4,1,0,1,1,found,13.530201275199648,27.060402550399296,3.7984893037236613
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_1_2,E_y,1,2,1,0,1,1,found,5.2005046446621428,10.401009289324286,1.4599975909392291
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_1_2,E_x,1,2,1,0,1,1,found,5.1620375414192683,10.324075082838537,1.4491982778143668
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_1_3,E_y,1,3,1,0,1,1,found,8.644803927540778,17.289607855081556,2.4269554150492421
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_1_3,E_x,1,3,1,0,1,1,found,8.6026085545122619,17.205217109024524,2.4151094217890208
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_1_4,E_y,1,4,1,0,1,1,found,12.154742361009124,24.309484722018247,3.4123408742216785
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_1_4,E_x,1,4,1,0,1,1,found,12.111371521502733,24.222743043005465,3.4001648787129857
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_2_1,E_y,2,1,1,0,1,1,found,3.4452873732149598,6.8905747464299196,0.9672352220952537
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_2_1,E_x,2,1,1,0,1,1,found,3.4447800901532162,6.8895601803064324,0.96709280667623654
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_2_2,E_y,2,2,1,0,1,1,found,5.9995291003584867,11.999058200716973,1.684316933027612
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_2_2,E_x,2,2,1,0,1,1,found,5.9735876427590853,11.947175285518171,1.6770340887291355
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_2_3,E_y,2,3,1,0,1,1,found,9.1657828870415692,18.331565774083138,2.5732158412526678
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_2_3,E_x,2,3,1,0,1,1,found,9.129928179830312,18.259856359660624,2.5631499361667069
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_2_4,E_y,2,4,1,0,1,1,found,12.534934255331752,25.069868510663504,3.5190765254195675
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_2_4,E_x,2,4,1,0,1,1,found,12.495173989981414,24.990347979962827,3.5079141679960086
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_3_1,E_y,3,1,1,0,1,1,found,5.006241303831338,10.012482607662676,1.4054598048972731
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_3_1,E_x,3,1,1,0,1,1,found,5.0143988028168689,10.028797605633738,1.4077499535810531
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_3_2,E_y,3,2,1,0,1,1,found,7.1219833809137327,14.243966761827465,1.9994364565208076
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_3_2,E_x,3,2,1,0,1,1,found,7.1076044015586355,14.215208803117271,1.9953996799667946
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_3_3,E_y,3,3,1,0,1,1,found,9.9677810196578527,19.935562039315705,2.7983700179265365
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_3_3,E_x,3,3,1,0,1,1,found,9.9398789614439025,19.879757922887805,2.7905367516268083
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_3_4,E_y,3,4,1,0,1,1,found,13.141768452078107,26.283536904156215,3.6894400816291748
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_3_4,E_x,3,4,1,0,1,1,found,13.107144334614279,26.214288669228559,3.6797196541822972
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_4_1,E_y,4,1,1,0,1,1,found,6.6452535086870199,13.29050701737404,1.8655985864413771
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_4_1,E_x,4,1,1,0,1,1,found,6.6580130557715886,13.316026111543177,1.8691807211144162
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_4_2,E_y,4,2,1,0,1,1,found,8.4403450165689016,16.880690033137803,2.3695553091246384
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_4_2,E_x,4,2,1,0,1,1,found,8.4347045652568333,16.869409130513667,2.3679718002365382
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_4_3,E_y,4,3,1,0,1,1,found,10.9858653485775,21.971730697154999,3.0841885623097869
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_4_3,E_x,4,3,1,0,1,1,found,10.965787070095537,21.931574140191074,3.0785517558425601
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_y_4_4,E_y,4,4,1,0,1,1,found,13.943469365984203,27.886938731968407,3.9145108166698739
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1010,SG-006b,closed_form,E_x_4_4,E_x,4,4,1,0,1,1,found,13.914657028913499,27.829314057826998,3.9064219972981351
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_1_2,E_y,1,2,1,0,1,1,found,2.1056786967813963,4.2113573935627926,1.2840878380578067
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_1_2,E_x,1,2,1,0,1,1,found,2.0873867101967321,4.1747734203934641,1.272932993995801
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_1_3,E_y,1,3,1,0,1,1,found,3.5823491482436651,7.1646982964873303,2.1845930150538981
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_1_3,E_x,1,3,1,0,1,1,found,3.5667984269559376,7.1335968539118753,2.1751098531122781
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_1_4,E_y,1,4,1,0,1,1,found,5.1405469153821457,10.281093830764291,3.134815290242293
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_1_4,E_x,1,4,1,0,1,1,found,5.1279572075605397,10.255914415121079,3.1271378175475579
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_2_1,E_y,2,1,1,0,1,1,found,1.5272776784002779,3.0545553568005559,0.93136654474809411
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_2_1,E_x,2,1,1,0,1,1,found,1.520786540955305,3.0415730819106099,0.92740811050976912
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_2_2,E_y,2,2,1,0,1,1,found,2.6290711615979667,5.2581423231959334,1.6032637406441592
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_2_2,E_x,2,2,1,0,1,1,found,2.6087835636734957,5.2175671273469915,1.5908919301689712
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_2_3,E_y,2,3,1,0,1,1,found,3.975964303612709,7.9519286072254181,2.4246279428219384
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_2_3,E_x,2,3,1,0,1,1,found,3.9535261532664294,7.9070523065328588,2.4109446795528497
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_2_4,E_y,2,4,1,0,1,1,found,5.4467991375923148,10.89359827518463,3.3215744356519701
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_2_4,E_x,2,4,1,0,1,1,found,5.4262649747729306,10.852529949545861,3.3090522646382374
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_3_1,E_y,3,1,1,0,1,1,found,2.2246443963050844,4.4492887926101687,1.356635662252405
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_3_1,E_x,3,1,1,0,1,1,found,2.2233221827447407,4.4466443654894814,1.3558293481861861
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_3_2,E_y,3,2,1,0,1,1,found,3.2057804915308958,6.4115609830617917,1.9549534062105587
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_3_2,E_x,3,2,1,0,1,1,found,3.1894491055607794,6.3788982111215589,1.9449941782737854
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_3_3,E_y,3,3,1,0,1,1,found,4.4407681819796565,8.881536363959313,2.7080752741766232
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_3_3,E_x,3,3,1,0,1,1,found,4.4174808353185657,8.8349616706371314,2.6938741528593724
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_3_4,E_y,3,4,1,0,1,1,found,5.8247108653187745,11.649421730637549,3.5520330778820095
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_3_4,E_x,3,4,1,0,1,1,found,5.8004871679842473,11.600974335968495,3.5372609499274428
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_4_1,E_y,4,1,1,0,1,1,found,2.9518313132226464,5.9036626264452927,1.8000897739532533
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_4_1,E_x,4,1,1,0,1,1,found,2.9538135161995891,5.9076270323991782,1.8012985636604124
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_4_2,E_y,4,2,1,0,1,1,found,3.8281736035645011,7.6563472071290022,2.3345020177223335
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_4_2,E_x,4,2,1,0,1,1,found,3.8169724062085146,7.6339448124170293,2.3276712883624873
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_4_3,E_y,4,3,1,0,1,1,found,4.9630395586788634,9.9260791173577267,3.0265675132871102
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_4_3,E_x,4,3,1,0,1,1,found,4.9421537987887856,9.8843075975775712,3.0138309308709803
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_y_4_4,E_y,4,4,1,0,1,1,found,6.2630362066626546,12.526072413325309,3.819333231885822
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,exact,E_x_4_4,E_x,4,4,1,0,1,1,found,6.2383044813573356,12.476608962714671,3.8042512976252478
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_1_2,E_y,1,2,1,0,1,1,found,2.4638749167323111,4.9277498334646221,1.5025235426030001
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_1_2,E_x,1,2,1,0,1,1,found,2.3800927613675587,4.7601855227351173,1.4514313950143896
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_1_3,E_y,1,3,1,0,1,1,found,4.0535249786078928,8.1070499572157857,2.4719260988155871
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_1_3,E_x,1,3,1,0,1,1,found,3.9618065622448917,7.9236131244897834,2.4159942497838833
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_1_4,E_y,1,4,1,0,1,1,found,5.6706688885390761,11.341337777078152,3.4580949907296139
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_1_4,E_x,1,4,1,0,1,1,found,5.5764341694116588,11.152868338823318,3.4006286465341433
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_2_1,E_y,2,1,1,0,1,1,found,1.6133340410888195,3.226668082177639,0.98384555253060024
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_2_1,E_x,2,1,1,0,1,1,found,1.6114337781071661,3.2228675562143323,0.98268673158247444
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_2_2,E_y,2,2,1,0,1,1,found,2.8178020629286764,5.6356041258573528,1.7183558748025607
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_2_2,E_x,2,2,1,0,1,1,found,2.760971461832523,5.5219429236650459,1.6836993605828789
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_2_3,E_y,2,3,1,0,1,1,found,4.2863239543139926,8.5726479086279852,2.6138918858435174
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_2_3,E_x,2,3,1,0,1,1,found,4.2082485471665851,8.4164970943331703,2.5662798351908505
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_2_4,E_y,2,4,1,0,1,1,found,5.8416687197983279,11.683337439596656,3.5623743396946659
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_2_4,E_x,2,4,1,0,1,1,found,5.7552145756781101,11.51042915135622,3.5096527563001243
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_3_1,E_y,3,1,1,0,1,1,found,2.3215466347336768,4.6430932694673537,1.4157287166851302
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_3_1,E_x,3,1,1,0,1,1,found,2.3388166061043734,4.6776332122087467,1.4262603140435568
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_3_2,E_y,3,2,1,0,1,1,found,3.3213881410658352,6.6427762821316705,2.0254534198076835
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_3_2,E_x,3,2,1,0,1,1,found,3.2896416072547439,6.5792832145094877,2.0060937055124191
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_3_3,E_y,3,3,1,0,1,1,found,4.6466103890538211,9.2932207781076421,2.8336022480055041
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_3_3,E_x,3,3,1,0,1,1,found,4.585708860009909,9.1714177200198179,2.7964631949847623
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_3_4,E_y,3,4,1,0,1,1,found,6.1152767927944645,12.230553585588929,3.7292263857669377
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_3_4,E_x,3,4,1,0,1,1,found,6.0399106198549282,12.079821239709856,3.6832664839924907
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_4_1,E_y,4,1,1,0,1,1,found,3.0705735400319099,6.1411470800638197,1.8725013197141243
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_4_1,E_x,4,1,1,0,1,1,found,3.0980241833627229,6.1960483667254458,1.8892413082517099
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_4_2,E_y,4,2,1,0,1,1,found,3.9182286380231375,7.836457276046275,2.389419500945662
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_4_2,E_x,4,2,1,0,1,1,found,3.9055406022071835,7.8110812044143669,2.3816820657400855
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_4_3,E_y,4,3,1,0,1,1,found,5.1064315707981596,10.212863141596319,3.1140110245495221
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_4_3,E_x,4,3,1,0,1,1,found,5.0624841716885562,10.124968343377112,3.0872109620342045
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_y_4_4,E_y,4,4,1,0,1,1,found,6.4778009343147271,12.955601868629454,3.9503013493119785
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1050,SG-006b,closed_form,E_x_4_4,E_x,4,4,1,0,1,1,found,6.4150036117434492,12.830007223486898,3.9120062009117849
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_1_2,E_y,1,2,1,0,1,1,found,0.9620846423506737,1.9241692847013474,1.434191106936453
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_1_2,E_x,1,2,1,0,1,1,found,0.87429711103439334,1.7485942220687867,1.3033251818697233
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_1_3,E_y,1,3,1,0,1,1,found,1.5457655760645863,3.0915311521291726,2.3042912702396916
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_1_3,E_x,1,3,1,0,1,1,found,1.4680089899897575,2.936017979979515,2.188378595465271
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_1_4,E_y,1,4,1,0,1,1,found,2.1664081518352027,4.3328163036704055,3.2294905963421332
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_1_4,E_x,1,4,1,0,1,1,found,2.102489741146564,4.2049794822931279,3.1342066554664365
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_2_1,E_y,2,1,1,0,1,1,found,0.70433791771531096,1.4086758354306219,1.0499649754280593
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_2_1,E_x,2,1,1,0,1,1,found,0.68442873358726497,1.3688574671745299,1.020286116036812
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_2_2,E_y,2,2,1,0,1,1,found,1.1901452516019346,2.3802905032038693,1.7741637904536778
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_2_2,E_x,2,2,1,0,1,1,found,1.104211798906326,2.2084235978126521,1.6460617626079157
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_2_3,E_y,2,3,1,0,1,1,found,1.7403440134227273,3.4806880268454545,2.5943516788320165
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_2_3,E_x,2,3,1,0,1,1,found,1.6374586655199526,3.2749173310399051,2.44097925763247
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_2_4,E_y,2,4,1,0,1,1,found,2.3300981906056397,4.6601963812112794,3.4735052989623147
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_2_4,E_x,2,4,1,0,1,1,found,2.2316480311751365,4.4632960623502731,3.3267444663741172
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_3_1,E_y,3,1,1,0,1,1,found,0.96695113316178316,1.9339022663235663,1.4414456431134657
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_3_1,E_x,3,1,1,0,1,1,found,0.97422665983438494,1.9484533196687699,1.4522913579214991
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_3_2,E_y,3,2,1,0,1,1,found,1.4146958494186403,2.8293916988372807,2.1089040578579246
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_3_2,E_x,3,2,1,0,1,1,found,1.3538576376438141,2.7077152752876281,2.0182118064192309
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_3_3,E_y,3,3,1,0,1,1,found,1.936477075964212,3.8729541519284241,2.886729585817335
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_3_3,E_x,3,3,1,0,1,1,found,1.8382876347005364,3.6765752694010727,2.7403574089251341
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_3_4,E_y,3,4,1,0,1,1,found,2.5018168590962881,5.0036337181925763,3.7294883761295425
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_3_4,E_x,3,4,1,0,1,1,found,2.3928977479040618,4.7857954958081237,3.5671213516797584
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_4_1,E_y,4,1,1,0,1,1,found,1.2481982484459877,2.4963964968919754,1.8607040886142667
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_4_1,E_x,4,1,1,0,1,1,found,1.2713984407484533,2.5427968814969066,1.8952888933338534
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_4_2,E_y,4,2,1,0,1,1,found,1.6527762302756308,3.3055524605512616,2.4638133349947711
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_4_2,E_x,4,2,1,0,1,1,found,1.6185759660601615,3.237151932120323,2.4128305912386097
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_4_3,E_y,4,3,1,0,1,1,found,2.1434679327905171,4.2869358655810341,3.1952933368736978
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_4_3,E_x,4,3,1,0,1,1,found,2.0625447383522983,4.1250894767045967,3.0746601610601716
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_y_4_4,E_y,4,4,1,0,1,1,found,2.6845266605913638,5.3690533211827276,4.001856066995197
SG-TBL-001,a_times_n1_over_lambda,SG-TBL-001B-1500,SG-006f,exact,E_x_4_4,E_x,4,4,1,0,1,1,found,2.5802185364067549,5.1604370728135098,3.8463626961403472
