case_id,curve_id,curve_label,solver_model,transverse_equation,p,a_over_A5,sample_index,c_over_a,c_over_A5,kx_A5_over_pi,sqrt_one_minus_kx_A5_over_pi_squared,normalized_coupling,domain_valid,status
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,126,2.52,3.7800000000000002,0.46256990158834232,0.88658281403631511,1.0155299002425684e-05,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,127,2.54,3.8100000000000001,0.46256990158834232,0.88658281403631511,9.3412229154394448e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,128,2.5600000000000001,3.8399999999999999,0.46256990158834232,0.88658281403631511,8.5924053575466911e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,129,2.5800000000000001,3.8700000000000001,0.46256990158834232,0.88658281403631511,7.9036150295021485e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,130,2.6000000000000001,3.9000000000000004,0.46256990158834232,0.88658281403631511,7.2700399870808588e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,131,2.6200000000000001,3.9300000000000002,0.46256990158834232,0.88658281403631511,6.6872540244516342e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,132,2.6400000000000001,3.96,0.46256990158834232,0.88658281403631511,6.151185752349726e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,133,2.6600000000000001,3.9900000000000002,0.46256990158834232,0.88658281403631511,5.6580901550263809e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,134,2.6800000000000002,4.0200000000000005,0.46256990158834232,0.88658281403631511,5.2045224272697572e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,135,2.7000000000000002,4.0500000000000007,0.46256990158834232,0.88658281403631511,4.7873139087207835e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,136,2.7200000000000002,4.0800000000000001,0.46256990158834232,0.88658281403631511,4.4035499473588153e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,137,2.7400000000000002,4.1100000000000003,0.46256990158834232,0.88658281403631511,4.0505495375099215e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,138,2.7600000000000002,4.1400000000000006,0.46256990158834232,0.88658281403631511,3.7258465901272436e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,139,2.7800000000000002,4.1699999999999999,0.46256990158834232,0.88658281403631511,3.4271727044959828e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,140,2.8000000000000003,4.2000000000000002,0.46256990158834232,0.88658281403631511,3.152441321004889e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,141,2.8199999999999998,4.2299999999999995,0.46256990158834232,0.88658281403631511,2.8997331442742687e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,142,2.8399999999999999,4.2599999999999998,0.46256990158834232,0.88658281403631511,2.6672827348051536e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,143,2.8599999999999999,4.29,0.46256990158834232,0.88658281403631511,2.4534661754780985e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,144,2.8799999999999999,4.3200000000000003,0.46256990158834232,0.88658281403631511,2.2567897267384534e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,145,2.8999999999999999,4.3499999999999996,0.46256990158834232,0.88658281403631511,2.0758793912126245e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,146,2.9199999999999999,4.3799999999999999,0.46256990158834232,0.88658281403631511,1.9094713148526776e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,147,2.9399999999999999,4.4100000000000001,0.46256990158834232,0.88658281403631511,1.7564029575510916e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,148,2.96,4.4399999999999995,0.46256990158834232,0.88658281403631511,1.615604971542734e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,149,2.98,4.4699999999999998,0.46256990158834232,0.88658281403631511,1.4860937308559882e-06,1,ok
CP-010-FIG10-001,a_over_A5=1.5,1.5,exact,eq6,1,1.5,150,3,4.5,0.46256990158834232,0.88658281403631511,1.366964459623201e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,0,0,0,0.37696700939320238,0.9262266859841306,0.26324126769580308,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,1,0.02,0.040000000000000001,0.37696700939320238,0.9262266859841306,0.23431770337263597,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,2,0.040000000000000001,0.080000000000000002,0.37696700939320238,0.9262266859841306,0.20857210799210102,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,3,0.059999999999999998,0.12,0.37696700939320238,0.9262266859841306,0.1856553030612749,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,4,0.080000000000000002,0.16,0.37696700939320238,0.9262266859841306,0.16525647598133875,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,5,0.10000000000000001,0.20000000000000001,0.37696700939320238,0.9262266859841306,0.14709896460516034,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,6,0.12,0.23999999999999999,0.37696700939320238,0.9262266859841306,0.13093650496549164,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,7,0.14000000000000001,0.28000000000000003,0.37696700939320238,0.9262266859841306,0.1165498912830334,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,8,0.16,0.32000000000000001,0.37696700939320238,0.9262266859841306,0.10374400295522583,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,9,0.17999999999999999,0.35999999999999999,0.37696700939320238,0.9262266859841306,0.092345158203855748,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,10,0.20000000000000001,0.40000000000000002,0.37696700939320238,0.9262266859841306,0.082198758489929552,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,11,0.22,0.44,0.37696700939320238,0.9262266859841306,0.073167191747836008,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,12,0.23999999999999999,0.47999999999999998,0.37696700939320238,0.9262266859841306,0.065127966001098062,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,13,0.26000000000000001,0.52000000000000002,0.37696700939320238,0.9262266859841306,0.057972048046597814,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,14,0.28000000000000003,0.56000000000000005,0.37696700939320238,0.9262266859841306,0.051602384675430872,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,15,0.29999999999999999,0.59999999999999998,0.37696700939320238,0.9262266859841306,0.045932586374226168,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,16,0.32000000000000001,0.64000000000000001,0.37696700939320238,0.9262266859841306,0.040885755654433441,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,17,0.34000000000000002,0.68000000000000005,0.37696700939320238,0.9262266859841306,0.03639344411861889,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,18,0.35999999999999999,0.71999999999999997,0.37696700939320238,0.9262266859841306,0.032394724118824408,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,19,0.38,0.76000000000000001,0.37696700939320238,0.9262266859841306,0.028835362416217744,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,20,0.40000000000000002,0.80000000000000004,0.37696700939320238,0.9262266859841306,0.025667084634669109,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,21,0.41999999999999998,0.83999999999999997,0.37696700939320238,0.9262266859841306,0.022846920532295496,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,22,0.44,0.88,0.37696700939320238,0.9262266859841306,0.020336621211120058,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,23,0.46000000000000002,0.92000000000000004,0.37696700939320238,0.9262266859841306,0.018102140360665257,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,24,0.47999999999999998,0.95999999999999996,0.37696700939320238,0.9262266859841306,0.016113172499768399,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,25,0.5,1,0.37696700939320238,0.9262266859841306,0.014342741953954814,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,26,0.52000000000000002,1.04,0.37696700939320238,0.9262266859841306,0.012766836993813136,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,27,0.54000000000000004,1.0800000000000001,0.37696700939320238,0.9262266859841306,0.011364084172319135,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,28,0.56000000000000005,1.1200000000000001,0.37696700939320238,0.9262266859841306,0.01011545844425971,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,29,0.57999999999999996,1.1599999999999999,0.37696700939320238,0.9262266859841306,0.0090040251362080142,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,30,0.59999999999999998,1.2,0.37696700939320238,0.9262266859841306,0.0080147102674790263,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,31,0.62,1.24,0.37696700939320238,0.9262266859841306,0.0071340961070091007,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,32,0.64000000000000001,1.28,0.37696700939320238,0.9262266859841306,0.0063502391933690228,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,33,0.66000000000000003,1.3200000000000001,0.37696700939320238,0.9262266859841306,0.0056525083497797344,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,34,0.68000000000000005,1.3600000000000001,0.37696700939320238,0.9262266859841306,0.0050314404971852078,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,35,0.70000000000000007,1.4000000000000001,0.37696700939320238,0.9262266859841306,0.0044786123098255678,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,36,0.71999999999999997,1.4399999999999999,0.37696700939320238,0.9262266859841306,0.0039865259726200412,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,37,0.73999999999999999,1.48,0.37696700939320238,0.9262266859841306,0.0035485074909270557,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,38,0.76000000000000001,1.52,0.37696700939320238,0.9262266859841306,0.0031586161734924638,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,39,0.78000000000000003,1.5600000000000001,0.37696700939320238,0.9262266859841306,0.0028115640609347255,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,40,0.80000000000000004,1.6000000000000001,0.37696700939320238,0.9262266859841306,0.0025026442070039102,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,41,0.82000000000000006,1.6400000000000001,0.37696700939320238,0.9262266859841306,0.0022276668399182648,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,42,0.83999999999999997,1.6799999999999999,0.37696700939320238,0.9262266859841306,0.0019829025379569983,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,43,0.85999999999999999,1.72,0.37696700939320238,0.9262266859841306,0.0017650316486196686,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,44,0.88,1.76,0.37696700939320238,0.9262266859841306,0.0015710992653420201,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,45,0.90000000000000002,1.8,0.37696700939320238,0.9262266859841306,0.0013984751511331782,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,46,0.92000000000000004,1.8400000000000001,0.37696700939320238,0.9262266859841306,0.0012448180655925726,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,47,0.94000000000000006,1.8800000000000001,0.37696700939320238,0.9262266859841306,0.0011080440114863842,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,48,0.95999999999999996,1.9199999999999999,0.37696700939320238,0.9262266859841306,0.00098629797022297197,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,49,0.97999999999999998,1.96,0.37696700939320238,0.9262266859841306,0.00087792874288541403,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,50,1,2,0.37696700939320238,0.9262266859841306,0.00078146655559893164,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,51,1.02,2.04,0.37696700939320238,0.9262266859841306,0.00069560312550259501,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,52,1.04,2.0800000000000001,0.37696700939320238,0.9262266859841306,0.00061917391696710109,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,53,1.0600000000000001,2.1200000000000001,0.37696700939320238,0.9262266859841306,0.00055114234740590159,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,54,1.0800000000000001,2.1600000000000001,0.37696700939320238,0.9262266859841306,0.00049058572846864172,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,55,1.1000000000000001,2.2000000000000002,0.37696700939320238,0.9262266859841306,0.00043668275194222672,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,56,1.1200000000000001,2.2400000000000002,0.37696700939320238,0.9262266859841306,0.00038870235063518673,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,57,1.1400000000000001,2.2800000000000002,0.37696700939320238,0.9262266859841306,0.0003459937831694091,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,58,1.1599999999999999,2.3199999999999998,0.37696700939320238,0.9262266859841306,0.00030797780820274602,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,59,1.1799999999999999,2.3599999999999999,0.37696700939320238,0.9262266859841306,0.00027413882838156576,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,60,1.2,2.3999999999999999,0.37696700939320238,0.9262266859841306,0.00024401789747443097,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,61,1.22,2.4399999999999999,0.37696700939320238,0.9262266859841306,0.00021720649584510259,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,62,1.24,2.48,0.37696700939320238,0.9262266859841306,0.00019334098984379663,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,63,1.26,2.52,0.37696700939320238,0.9262266859841306,0.00017209769997135162,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,64,1.28,2.5600000000000001,0.37696700939320238,0.9262266859841306,0.00015318851092754776,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,65,1.3,2.6000000000000001,0.37696700939320238,0.9262266859841306,0.00013635696400420136,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,66,1.3200000000000001,2.6400000000000001,0.37696700939320238,0.9262266859841306,0.00012137477882552764,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,67,1.3400000000000001,2.6800000000000002,0.37696700939320238,0.9262266859841306,0.000108038757261359,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,68,1.3600000000000001,2.7200000000000002,0.37696700939320238,0.9262266859841306,9.6168027522072801e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,69,1.3800000000000001,2.7600000000000002,0.37696700939320238,0.9262266859841306,8.5601591057859051e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,70,1.4000000000000001,2.8000000000000003,0.37696700939320238,0.9262266859841306,7.6196138991777479e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,71,1.4199999999999999,2.8399999999999999,0.37696700939320238,0.9262266859841306,6.7824108471652633e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,72,1.4399999999999999,2.8799999999999999,0.37696700939320238,0.9262266859841306,6.0371952579787486e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,73,1.46,2.9199999999999999,0.37696700939320238,0.9262266859841306,5.3738600335888863e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,74,1.48,2.96,0.37696700939320238,0.9262266859841306,4.7834085906759913e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,75,1.5,3,0.37696700939320238,0.9262266859841306,4.257832843121526e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,76,1.52,3.04,0.37696700939320238,0.9262266859841306,3.7900045911407976e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,77,1.54,3.0800000000000001,0.37696700939320238,0.9262266859841306,3.3735788440059065e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,78,1.5600000000000001,3.1200000000000001,0.37696700939320238,0.9262266859841306,3.0029077651588115e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,79,1.5800000000000001,3.1600000000000001,0.37696700939320238,0.9262266859841306,2.6729640725821735e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,80,1.6000000000000001,3.2000000000000002,0.37696700939320238,0.9262266859841306,2.3792728555341499e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,81,1.6200000000000001,3.2400000000000002,0.37696700939320238,0.9262266859841306,2.1178508829013025e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,82,1.6400000000000001,3.2800000000000002,0.37696700939320238,0.9262266859841306,1.8851525800301207e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,83,1.6600000000000001,3.3200000000000003,0.37696700939320238,0.9262266859841306,1.6780219413397816e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,84,1.6799999999999999,3.3599999999999999,0.37696700939320238,0.9262266859841306,1.4936497265238601e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,85,1.7,3.3999999999999999,0.37696700939320238,0.9262266859841306,1.3295353598079342e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,86,1.72,3.4399999999999999,0.37696700939320238,0.9262266859841306,1.183453015516204e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,87,1.74,3.48,0.37696700939320238,0.9262266859841306,1.0534214299774043e-05,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,88,1.76,3.52,0.37696700939320238,0.9262266859841306,9.3767703033956678e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,89,1.78,3.5600000000000001,0.37696700939320238,0.9262266859841306,8.3465001584910474e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,90,1.8,3.6000000000000001,0.37696700939320238,0.9262266859841306,7.4294306719301145e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,91,1.8200000000000001,3.6400000000000001,0.37696700939320238,0.9262266859841306,6.6131239514640754e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,92,1.8400000000000001,3.6800000000000002,0.37696700939320238,0.9262266859841306,5.8865087149492532e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,93,1.8600000000000001,3.7200000000000002,0.37696700939320238,0.9262266859841306,5.2397301344249092e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,94,1.8800000000000001,3.7600000000000002,0.37696700939320238,0.9262266859841306,4.66401617853329e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,95,1.9000000000000001,3.8000000000000003,0.37696700939320238,0.9262266859841306,4.1515586405306044e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,96,1.9199999999999999,3.8399999999999999,0.37696700939320238,0.9262266859841306,3.6954072383137355e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,97,1.9399999999999999,3.8799999999999999,0.37696700939320238,0.9262266859841306,3.2893753501784012e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,98,1.96,3.9199999999999999,0.37696700939320238,0.9262266859841306,2.9279561078357923e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,99,1.98,3.96,0.37696700939320238,0.9262266859841306,2.6062477086866811e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,100,2,4,0.37696700939320238,0.9262266859841306,2.3198869343896358e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,101,2.02,4.04,0.37696700939320238,0.9262266859841306,2.0649899740588107e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,102,2.04,4.0800000000000001,0.37696700939320238,0.9262266859841306,1.8380997494971923e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,103,2.0600000000000001,4.1200000000000001,0.37696700939320238,0.9262266859841306,1.6361390280558449e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,104,2.0800000000000001,4.1600000000000001,0.37696700939320238,0.9262266859841306,1.4563686872052502e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,105,2.1000000000000001,4.2000000000000002,0.37696700939320238,0.9262266859841306,1.2963505647758125e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,106,2.1200000000000001,4.2400000000000002,0.37696700939320238,0.9262266859841306,1.1539143910182988e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,107,2.1400000000000001,4.2800000000000002,0.37696700939320238,0.9262266859841306,1.0271283539953583e-06,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,108,2.1600000000000001,4.3200000000000003,0.37696700939320238,0.9262266859841306,9.1427289909280826e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,109,2.1800000000000002,4.3600000000000003,0.37696700939320238,0.9262266859841306,8.1381740730267799e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,110,2.2000000000000002,4.4000000000000004,0.37696700939320238,0.9262266859841306,7.2439943597368022e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,111,2.2200000000000002,4.4400000000000004,0.37696700939320238,0.9262266859841306,6.4480624047872971e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,112,2.2400000000000002,4.4800000000000004,0.37696700939320238,0.9262266859841306,5.7395832618431231e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,113,2.2600000000000002,4.5200000000000005,0.37696700939320238,0.9262266859841306,5.1089480764286175e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,114,2.2800000000000002,4.5600000000000005,0.37696700939320238,0.9262266859841306,4.5476037643997656e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,115,2.3000000000000003,4.6000000000000005,0.37696700939320238,0.9262266859841306,4.0479370094596093e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,116,2.3199999999999998,4.6399999999999997,0.37696700939320238,0.9262266859841306,3.6031710064158617e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,117,2.3399999999999999,4.6799999999999997,0.37696700939320238,0.9262266859841306,3.2072735497455405e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,118,2.3599999999999999,4.7199999999999998,0.37696700939320238,0.9262266859841306,2.8548752209042697e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,119,2.3799999999999999,4.7599999999999998,0.37696700939320238,0.9262266859841306,2.5411965647831466e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,120,2.3999999999999999,4.7999999999999998,0.37696700939320238,0.9262266859841306,2.26198326763305e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,121,2.4199999999999999,4.8399999999999999,0.37696700939320238,0.9262266859841306,2.0134484572973257e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,122,2.4399999999999999,4.8799999999999999,0.37696700939320238,0.9262266859841306,1.7922213431910449e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,123,2.46,4.9199999999999999,0.37696700939320238,0.9262266859841306,1.5953014994489105e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,124,2.48,4.96,0.37696700939320238,0.9262266859841306,1.4200181712001014e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,125,2.5,5,0.37696700939320238,0.9262266859841306,1.2639940520554004e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,126,2.52,5.04,0.37696700939320238,0.9262266859841306,1.1251130415332507e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,127,2.54,5.0800000000000001,0.37696700939320238,0.9262266859841306,1.0014915451300849e-07,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,128,2.5600000000000001,5.1200000000000001,0.37696700939320238,0.9262266859841306,8.9145292778779438e-08,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,129,2.5800000000000001,5.1600000000000001,0.37696700939320238,0.9262266859841306,7.9350477427965464e-08,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,130,2.6000000000000001,5.2000000000000002,0.37696700939320238,0.9262266859841306,7.0631864810532143e-08,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,131,2.6200000000000001,5.2400000000000002,0.37696700939320238,0.9262266859841306,6.2871207437185088e-08,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,132,2.6400000000000001,5.2800000000000002,0.37696700939320238,0.9262266859841306,5.5963250230087782e-08,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,133,2.6600000000000001,5.3200000000000003,0.37696700939320238,0.9262266859841306,4.9814302985106705e-08,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,134,2.6800000000000002,5.3600000000000003,0.37696700939320238,0.9262266859841306,4.4340969684385647e-08,1,ok
CP-010-FIG10-001,a_over_A5=2,2,exact,eq6,1,2,135,2.7000000000000002,5.4000000000000004,0.37696700939320238,0.9262266859841306,3.9469017425365384e-08,1,ok
