case_id,curve_id,curve_label,solver_model,transverse_equation,p,a_over_A5,sample_index,c_over_a,c_over_A5,kx_A5_over_pi,sqrt_one_minus_kx_A5_over_pi_squared,normalized_coupling,domain_valid,status
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,29,0.57999999999999996,0.28999999999999998,0.92924316284511965,0.36946873251413087,0.45570003133179326,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,30,0.59999999999999998,0.29999999999999999,0.92924316284511965,0.36946873251413087,0.450441207918794,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,31,0.62,0.31,0.92924316284511965,0.36946873251413087,0.4452430718478787,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,32,0.64000000000000001,0.32000000000000001,0.92924316284511965,0.36946873251413087,0.44010492278111996,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,33,0.66000000000000003,0.33000000000000002,0.92924316284511965,0.36946873251413087,0.43502606846255953,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,34,0.68000000000000005,0.34000000000000002,0.92924316284511965,0.36946873251413087,0.43000582462494114,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,35,0.70000000000000007,0.35000000000000003,0.92924316284511965,0.36946873251413087,0.42504351489752046,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,36,0.71999999999999997,0.35999999999999999,0.92924316284511965,0.36946873251413087,0.42013847071493809,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,37,0.73999999999999999,0.37,0.92924316284511965,0.36946873251413087,0.41529003122714542,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,38,0.76000000000000001,0.38,0.92924316284511965,0.36946873251413087,0.41049754321036847,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,39,0.78000000000000003,0.39000000000000001,0.92924316284511965,0.36946873251413087,0.40576036097910018,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,40,0.80000000000000004,0.40000000000000002,0.92924316284511965,0.36946873251413087,0.40107784629910814,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,41,0.82000000000000006,0.41000000000000003,0.92924316284511965,0.36946873251413087,0.39644936830144617,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,42,0.83999999999999997,0.41999999999999998,0.92924316284511965,0.36946873251413087,0.39187430339745799,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,43,0.85999999999999999,0.42999999999999999,0.92924316284511965,0.36946873251413087,0.38735203519476197,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,44,0.88,0.44,0.92924316284511965,0.36946873251413087,0.38288195441420569,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,45,0.90000000000000002,0.45000000000000001,0.92924316284511965,0.36946873251413087,0.37846345880777832,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,46,0.92000000000000004,0.46000000000000002,0.92924316284511965,0.36946873251413087,0.37409595307747051,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,47,0.94000000000000006,0.47000000000000003,0.92924316284511965,0.36946873251413087,0.369778848795071,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,48,0.95999999999999996,0.47999999999999998,0.92924316284511965,0.36946873251413087,0.36551156432288806,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,49,0.97999999999999998,0.48999999999999999,0.92924316284511965,0.36946873251413087,0.36129352473538651,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,50,1,0.5,0.92924316284511965,0.36946873251413087,0.35712416174172873,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,51,1.02,0.51000000000000001,0.92924316284511965,0.36946873251413087,0.35300291360920943,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,52,1.04,0.52000000000000002,0.92924316284511965,0.36946873251413087,0.34892922508757429,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,53,1.0600000000000001,0.53000000000000003,0.92924316284511965,0.36946873251413087,0.344902547334212,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,54,1.0800000000000001,0.54000000000000004,0.92924316284511965,0.36946873251413087,0.34092233784020903,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,55,1.1000000000000001,0.55000000000000004,0.92924316284511965,0.36946873251413087,0.33698806035725842,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,56,1.1200000000000001,0.56000000000000005,0.92924316284511965,0.36946873251413087,0.33309918482541179,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,57,1.1400000000000001,0.57000000000000006,0.92924316284511965,0.36946873251413087,0.32925518730166481,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,58,1.1599999999999999,0.57999999999999996,0.92924316284511965,0.36946873251413087,0.32545554988936726,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,59,1.1799999999999999,0.58999999999999997,0.92924316284511965,0.36946873251413087,0.32169976066844741,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,60,1.2,0.59999999999999998,0.92924316284511965,0.36946873251413087,0.31798731362644206,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,61,1.22,0.60999999999999999,0.92924316284511965,0.36946873251413087,0.31431770859032138,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,62,1.24,0.62,0.92924316284511965,0.36946873251413087,0.31069045115910215,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,63,1.26,0.63,0.92924316284511965,0.36946873251413087,0.30710505263723731,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,64,1.28,0.64000000000000001,0.92924316284511965,0.36946873251413087,0.30356102996877449,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,65,1.3,0.65000000000000002,0.92924316284511965,0.36946873251413087,0.30005790567227503,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,66,1.3200000000000001,0.66000000000000003,0.92924316284511965,0.36946873251413087,0.29659520777648313,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,67,1.3400000000000001,0.67000000000000004,0.92924316284511965,0.36946873251413087,0.29317246975673805,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,68,1.3600000000000001,0.68000000000000005,0.92924316284511965,0.36946873251413087,0.28978923047211963,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,69,1.3800000000000001,0.69000000000000006,0.92924316284511965,0.36946873251413087,0.28644503410331967,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,70,1.4000000000000001,0.70000000000000007,0.92924316284511965,0.36946873251413087,0.28313943009122966,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,71,1.4199999999999999,0.70999999999999996,0.92924316284511965,0.36946873251413087,0.27987197307623796,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,72,1.4399999999999999,0.71999999999999997,0.92924316284511965,0.36946873251413087,0.27664222283822659,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,73,1.46,0.72999999999999998,0.92924316284511965,0.36946873251413087,0.27344974423726159,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,74,1.48,0.73999999999999999,0.92924316284511965,0.36946873251413087,0.2702941071549666,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,75,1.5,0.75,0.92924316284511965,0.36946873251413087,0.26717488643657406,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,76,1.52,0.76000000000000001,0.92924316284511965,0.36946873251413087,0.26409166183364424,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,77,1.54,0.77000000000000002,0.92924316284511965,0.36946873251413087,0.26104401794744603,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,78,1.5600000000000001,0.78000000000000003,0.92924316284511965,0.36946873251413087,0.25803154417299085,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,79,1.5800000000000001,0.79000000000000004,0.92924316284511965,0.36946873251413087,0.25505383464371212,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,80,1.6000000000000001,0.80000000000000004,0.92924316284511965,0.36946873251413087,0.25211048817678372,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,81,1.6200000000000001,0.81000000000000005,0.92924316284511965,0.36946873251413087,0.24920110821906888,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,82,1.6400000000000001,0.82000000000000006,0.92924316284511965,0.36946873251413087,0.24632530279369327,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,83,1.6600000000000001,0.83000000000000007,0.92924316284511965,0.36946873251413087,0.24348268444723442,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,84,1.6799999999999999,0.83999999999999997,0.92924316284511965,0.36946873251413087,0.24067287019752082,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,85,1.7,0.84999999999999998,0.92924316284511965,0.36946873251413087,0.23789548148203279,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,86,1.72,0.85999999999999999,0.92924316284511965,0.36946873251413087,0.2351501441068998,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,87,1.74,0.87,0.92924316284511965,0.36946873251413087,0.23243648819648546,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,88,1.76,0.88,0.92924316284511965,0.36946873251413087,0.22975414814355485,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,89,1.78,0.89000000000000001,0.92924316284511965,0.36946873251413087,0.2271027625600166,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,90,1.8,0.90000000000000002,0.92924316284511965,0.36946873251413087,0.22448197422823377,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,91,1.8200000000000001,0.91000000000000003,0.92924316284511965,0.36946873251413087,0.22189143005289613,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,92,1.8400000000000001,0.92000000000000004,0.92924316284511965,0.36946873251413087,0.21933078101344838,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,93,1.8600000000000001,0.93000000000000005,0.92924316284511965,0.36946873251413087,0.21679968211706682,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,94,1.8800000000000001,0.94000000000000006,0.92924316284511965,0.36946873251413087,0.21429779235217913,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,95,1.9000000000000001,0.95000000000000007,0.92924316284511965,0.36946873251413087,0.21182477464252011,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,96,1.9199999999999999,0.95999999999999996,0.92924316284511965,0.36946873251413087,0.2093802958017181,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,97,1.9399999999999999,0.96999999999999997,0.92924316284511965,0.36946873251413087,0.20696402648840506,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,98,1.96,0.97999999999999998,0.92924316284511965,0.36946873251413087,0.20457564116184498,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,99,1.98,0.98999999999999999,0.92924316284511965,0.36946873251413087,0.20221481803807403,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,100,2,1,0.92924316284511965,0.36946873251413087,0.19988123904654714,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,101,2.02,1.01,0.92924316284511965,0.36946873251413087,0.19757458978728487,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,102,2.04,1.02,0.92924316284511965,0.36946873251413087,0.19529455948851446,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,103,2.0600000000000001,1.03,0.92924316284511965,0.36946873251413087,0.19304084096480029,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,104,2.0800000000000001,1.04,0.92924316284511965,0.36946873251413087,0.19081313057565699,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,105,2.1000000000000001,1.05,0.92924316284511965,0.36946873251413087,0.18861112818464038,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,106,2.1200000000000001,1.0600000000000001,0.92924316284511965,0.36946873251413087,0.18643453711891053,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,107,2.1400000000000001,1.0700000000000001,0.92924316284511965,0.36946873251413087,0.1842830641292614,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,108,2.1600000000000001,1.0800000000000001,0.92924316284511965,0.36946873251413087,0.1821564193506118,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,109,2.1800000000000002,1.0900000000000001,0.92924316284511965,0.36946873251413087,0.18005431626295226,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,110,2.2000000000000002,1.1000000000000001,0.92924316284511965,0.36946873251413087,0.17797647165274247,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,111,2.2200000000000002,1.1100000000000001,0.92924316284511965,0.36946873251413087,0.17592260557475448,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,112,2.2400000000000002,1.1200000000000001,0.92924316284511965,0.36946873251413087,0.1738924413143558,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,113,2.2600000000000002,1.1300000000000001,0.92924316284511965,0.36946873251413087,0.17188570535022832,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,114,2.2800000000000002,1.1400000000000001,0.92924316284511965,0.36946873251413087,0.16990212731751683,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,115,2.3000000000000003,1.1500000000000001,0.92924316284511965,0.36946873251413087,0.16794143997140337,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,116,2.3199999999999998,1.1599999999999999,0.92924316284511965,0.36946873251413087,0.16600337915110169,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,117,2.3399999999999999,1.1699999999999999,0.92924316284511965,0.36946873251413087,0.16408768374426683,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,118,2.3599999999999999,1.1799999999999999,0.92924316284511965,0.36946873251413087,0.16219409565181639,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,119,2.3799999999999999,1.1899999999999999,0.92924316284511965,0.36946873251413087,0.16032235975315678,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,120,2.3999999999999999,1.2,0.92924316284511965,0.36946873251413087,0.15847222387181134,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,121,2.4199999999999999,1.21,0.92924316284511965,0.36946873251413087,0.15664343874144485,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,122,2.4399999999999999,1.22,0.92924316284511965,0.36946873251413087,0.15483575797228011,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,123,2.46,1.23,0.92924316284511965,0.36946873251413087,0.15304893801790259,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,124,2.48,1.24,0.92924316284511965,0.36946873251413087,0.15128273814244722,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,125,2.5,1.25,0.92924316284511965,0.36946873251413087,0.14953692038816474,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,126,2.52,1.26,0.92924316284511965,0.36946873251413087,0.14781124954336172,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,127,2.54,1.27,0.92924316284511965,0.36946873251413087,0.14610549311071105,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,128,2.5600000000000001,1.28,0.92924316284511965,0.36946873251413087,0.14441942127592769,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,129,2.5800000000000001,1.29,0.92924316284511965,0.36946873251413087,0.14275280687680628,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,130,2.6000000000000001,1.3,0.92924316284511965,0.36946873251413087,0.14110542537261558,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,131,2.6200000000000001,1.3100000000000001,0.92924316284511965,0.36946873251413087,0.13947705481384676,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,132,2.6400000000000001,1.3200000000000001,0.92924316284511965,0.36946873251413087,0.1378674758123101,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,133,2.6600000000000001,1.3300000000000001,0.92924316284511965,0.36946873251413087,0.13627647151157746,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,134,2.6800000000000002,1.3400000000000001,0.92924316284511965,0.36946873251413087,0.13470382755776517,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,135,2.7000000000000002,1.3500000000000001,0.92924316284511965,0.36946873251413087,0.13314933207065466,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,136,2.7200000000000002,1.3600000000000001,0.92924316284511965,0.36946873251413087,0.13161277561514595,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,137,2.7400000000000002,1.3700000000000001,0.92924316284511965,0.36946873251413087,0.13009395117304096,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,138,2.7600000000000002,1.3800000000000001,0.92924316284511965,0.36946873251413087,0.12859265411515189,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,139,2.7800000000000002,1.3900000000000001,0.92924316284511965,0.36946873251413087,0.12710868217373214,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,140,2.8000000000000003,1.4000000000000001,0.92924316284511965,0.36946873251413087,0.12564183541522489,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,141,2.8199999999999998,1.4099999999999999,0.92924316284511965,0.36946873251413087,0.12419191621332623,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,142,2.8399999999999999,1.4199999999999999,0.92924316284511965,0.36946873251413087,0.12275872922235943,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,143,2.8599999999999999,1.4299999999999999,0.92924316284511965,0.36946873251413087,0.1213420813509562,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,144,2.8799999999999999,1.4399999999999999,0.92924316284511965,0.36946873251413087,0.11994178173604159,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,145,2.8999999999999999,1.45,0.92924316284511965,0.36946873251413087,0.11855764171711961,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,146,2.9199999999999999,1.46,0.92924316284511965,0.36946873251413087,0.11718947481085484,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,147,2.9399999999999999,1.47,0.92924316284511965,0.36946873251413087,0.11583709668594816,1,ok
CP-010-FIG10-EQ20,a_over_A5=0.5,0.5,exact,eq20,1,0.5,148,2.96,1.48,0.92924316284511965,0.36946873251413087,0.11450032513830169,1,ok
